ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
9166,1968,Bachelor,Married,63967.0,0,1,08/09/2013,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,SP
9381,1978,Bachelor,Married,66373.0,1,1,06/12/2013,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,AUS
9384,1978,Bachelor,Married,66373.0,1,1,06/12/2013,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,AUS
3560,1952,Bachelor,Living Together,83844.0,0,0,05/12/2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,GER
241,1952,Bachelor,Living Together,83844.0,0,0,05/12/2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,SP
7521,1952,Bachelor,Living Together,83844.0,0,0,05/12/2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,CA
9799,1968,PhD,Divorced,83664.0,1,1,05/08/2013,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0,SP
448,1978,PhD,Single,54880.0,1,0,03/01/2013,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,0,SP
7055,1952,PhD,Living Together,61010.0,0,1,10/09/2012,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,CA
4988,1948,PhD,Married,34469.0,1,1,05/04/2014,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,SA
1411,1952,Bachelor,Divorced,82623.0,0,0,11/10/2013,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,SP
701,1971,Bachelor,Married,73691.0,0,1,11/06/2013,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,0,SP
10446,1957,PhD,Married,82017.0,0,0,11/07/2012,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,1,0,CA
5524,1957,Bachelor,Single,58138.0,0,0,09/04/2012,58,635,88,546,172,88,88,3,8,10,4,7,0,0,0,0,0,1,0,US
5186,1955,PhD,Married,58482.0,0,1,03/12/2014,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,0,CA
1453,1943,PhD,Widow,57513.0,0,0,07/06/2013,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,SP
3434,1951,Bachelor,Single,80872.0,0,0,05/12/2014,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,SP
5721,1956,PhD,Married,84117.0,0,0,05/11/2014,60,611,76,749,59,45,26,1,7,10,6,2,0,0,1,0,0,0,0,CA
10424,1968,Bachelor,Single,75922.0,0,0,12/09/2013,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,SA
11171,1965,Master,Married,56962.0,2,1,10/11/2013,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,AUS
1600,1965,Master,Married,56962.0,2,1,10/11/2013,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,SA
10701,1973,Bachelor,Married,65308.0,0,0,09/11/2013,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,US
891,1951,Master,Living Together,29298.0,1,1,09/07/2013,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,0,SP
9576,1982,PhD,Living Together,32313.0,1,0,02/11/2013,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,SP
10264,1979,Bachelor,Divorced,15287.0,1,0,10/10/2012,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,1,0,SA
234,1979,Bachelor,Divorced,15287.0,1,0,10/10/2012,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,1,0,SP
3202,1987,PhD,Married,51563.0,0,0,10/01/2012,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,SA
610,1953,PhD,Living Together,53593.0,1,1,08/07/2012,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,AUS
4480,1973,Master,Married,60432.0,0,1,03/09/2014,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,0,SA
10660,1957,Master,Married,66726.0,1,1,01/12/2014,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,SP
9353,1959,Bachelor,Single,62450.0,0,1,01/06/2014,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,IND
9579,1959,PhD,Married,33762.0,2,1,07/07/2013,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,CA
2061,1955,Bachelor,Married,50737.0,0,1,05/11/2013,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0,SP
8477,1956,Bachelor,Divorced,26150.0,2,1,03/11/2013,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0,SP
640,1951,Bachelor,Married,57304.0,0,1,03/11/2013,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,SP
4093,1975,Master,Living Together,53253.0,1,1,02/11/2013,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,CA
8624,1958,Bachelor,Married,81320.0,0,0,02/06/2013,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,SA
7118,1957,Bachelor,Married,73803.0,0,1,08/01/2012,61,833,80,363,52,26,174,2,9,5,6,6,1,0,0,0,0,1,0,CA
4937,1973,Master,Married,46094.0,1,1,06/10/2014,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,SP
182,1946,PhD,Living Together,44124.0,0,1,05/11/2013,62,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,0,SP
1165,1958,PhD,Single,50729.0,1,1,05/02/2013,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,SA
5386,1953,Bachelor,Living Together,94384.0,0,0,03/04/2013,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,1,0,SA
6024,1953,Bachelor,Living Together,94384.0,0,0,03/04/2013,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,1,0,SP
6001,1979,Bachelor,Married,56775.0,0,1,01/02/2013,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,SP
5823,1970,PhD,Single,32303.0,0,1,03/08/2014,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,IND
8375,1968,PhD,Married,55954.0,0,1,03/03/2014,63,447,0,28,0,0,43,3,8,2,6,7,0,0,0,0,0,0,0,AUS
5723,1976,PhD,Living Together,49187.0,0,1,01/11/2014,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,SP
5763,1972,Master,Living Together,49854.0,1,0,11/10/2013,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,CA
8442,1985,Master,Married,19510.0,2,0,09/04/2013,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0,CA
2406,1949,Bachelor,Living Together,54591.0,0,1,08/05/2013,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,AUS
7313,1949,Master,Widow,74859.0,0,0,06/03/2013,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,0,CA
4136,1992,High School,Single,7500.0,1,0,12/03/2012,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,SP
2928,1975,PhD,Single,52614.0,0,1,12/01/2012,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,SP
2920,1975,PhD,Single,52614.0,0,1,12/01/2012,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,ME
6661,1974,Bachelor,Married,67445.0,0,1,08/12/2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,SP
5462,1974,Bachelor,Married,67445.0,0,1,08/12/2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,IND
10897,1974,Bachelor,Married,67445.0,0,1,08/12/2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,AUS
10542,1968,PhD,Married,36778.0,1,1,08/05/2012,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,SP
5756,1983,Bachelor,Living Together,39453.0,1,0,04/03/2014,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0,SP
5731,1983,Master,Married,27100.0,1,0,04/05/2013,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,SP
7152,1983,Master,Married,27100.0,1,0,04/05/2013,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,GER
3919,1976,Master,Single,72309.0,0,0,03/11/2013,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,1,0,CA
10479,1975,PhD,Married,76618.0,0,0,12/07/2012,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,AUS
5966,1974,PhD,Married,45207.0,1,1,11/10/2012,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,0,SP
5393,1977,Bachelor,Single,23763.0,1,0,08/07/2012,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,SP
2589,1972,Bachelor,Divorced,26759.0,1,0,02/07/2014,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,AUS
10104,1974,Bachelor,Living Together,33590.0,2,1,11/03/2013,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,CA
9305,1976,Master,Single,79689.0,0,0,05/12/2013,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,0,SP
8686,1979,High School,Living Together,23724.0,1,0,01/08/2013,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,SP
2669,1993,Bachelor,Single,74293.0,0,0,05/04/2014,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,SP
10037,1993,Bachelor,Single,74293.0,0,0,05/04/2014,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,SA
4599,1976,Master,Married,49681.0,0,2,11/04/2013,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,CA
879,1976,Master,Married,49681.0,0,2,11/04/2013,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,SA
1964,1951,Bachelor,Living Together,86610.0,0,0,09/05/2013,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,SP
0,1985,Bachelor,Married,70951.0,0,0,05/04/2013,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,SA
4860,1970,Bachelor,Single,24206.0,1,0,03/08/2013,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,SP
2611,1959,Master,Living Together,82576.0,0,0,08/01/2012,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,0,SA
916,1972,PhD,Single,41644.0,1,1,05/09/2014,67,20,3,4,2,0,2,2,1,0,3,3,0,0,0,0,0,0,0,SP
5113,1971,PhD,Divorced,86979.0,0,0,11/07/2013,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,1,0,SP
4597,1970,PhD,Living Together,82072.0,0,0,07/02/2013,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,SA
1744,1965,High School,Single,23529.0,0,1,01/07/2013,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,SP
10702,1984,Bachelor,Single,52413.0,1,0,11/03/2012,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,SP
8749,1984,Bachelor,Living Together,37235.0,1,0,02/01/2014,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,SP
10955,1964,Bachelor,Widow,85620.0,0,0,01/07/2014,68,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,1,0,SP
2544,1951,Master,Divorced,57530.0,0,1,10/12/2013,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,0,IND
2118,1964,Master,Married,62905.0,0,1,09/10/2013,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,SP
4864,1977,Bachelor,Married,34380.0,1,0,05/02/2013,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,CA
8387,1957,Bachelor,Married,43140.0,0,1,01/05/2013,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,SP
7290,1985,Bachelor,Single,70596.0,0,0,10/05/2012,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,SP
8895,1985,Bachelor,Single,70596.0,0,0,10/05/2012,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,SP
3635,1962,PhD,Single,52597.0,0,1,05/07/2014,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0,SA
3281,1960,PhD,Married,49154.0,1,1,11/03/2013,69,206,10,67,30,27,71,6,4,1,8,6,0,0,0,0,0,0,0,SP
2565,1955,Master,Divorced,70638.0,0,0,06/01/2013,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,0,SA
7215,1983,Bachelor,Single,101970.0,0,0,03/12/2013,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,1,0,CA
8858,1972,PhD,Married,44325.0,0,1,03/07/2013,69,516,0,21,0,0,5,4,8,2,7,8,0,1,0,0,0,0,0,CA
895,1948,PhD,Married,61467.0,0,2,12/09/2012,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,0,SP
8504,1973,Bachelor,Married,79593.0,0,0,05/12/2014,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,GER
1020,1973,Bachelor,Married,79593.0,0,0,05/12/2014,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,SP
8625,1976,Bachelor,Married,17649.0,1,0,11/12/2013,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,US
5407,1954,Bachelor,Living Together,53103.0,0,1,09/12/2013,70,729,17,133,11,0,195,5,10,6,7,7,1,0,0,0,0,0,0,SA
2886,1971,Master,Divorced,74290.0,0,1,08/12/2013,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,SP
10741,1951,Master,Living Together,47352.0,0,1,04/11/2013,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,SP
5491,1951,Master,Living Together,47352.0,0,1,04/11/2013,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,AUS
4442,1961,Bachelor,Single,46524.0,0,1,04/05/2013,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,CA
3972,1976,Bachelor,Living Together,50200.0,1,1,04/03/2013,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,SP
6927,1968,PhD,Married,44377.0,1,1,10/05/2012,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,SA
3286,1967,PhD,Divorced,26642.0,1,0,03/01/2014,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,SP
10680,1986,Bachelor,Living Together,33235.0,1,0,02/05/2014,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,SP
10640,1974,Bachelor,Living Together,44392.0,1,1,09/05/2013,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,SP
7620,1990,High School,Single,16185.0,1,0,08/05/2013,71,5,11,16,21,8,45,2,2,2,2,8,0,0,0,0,0,0,0,IND
7761,1978,Master,Living Together,38702.0,1,0,08/01/2013,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,AUS
6349,1987,Master,Divorced,61787.0,0,0,07/06/2013,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,SP
2276,1955,Bachelor,Single,57959.0,0,1,05/02/2013,71,430,16,322,43,24,33,5,4,7,11,3,0,0,0,0,0,0,0,SP
1172,1983,PhD,Married,92491.0,0,0,05/01/2013,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,1,0,SP
3225,1984,Master,Married,42207.0,1,0,04/01/2013,71,116,11,72,3,17,46,4,4,1,5,6,1,0,0,0,0,1,0,SP
8213,1980,Master,Living Together,14515.0,1,0,11/09/2012,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,1,0,SP
713,1977,Master,Married,50353.0,0,0,06/08/2014,72,141,15,153,67,31,35,1,4,4,6,3,0,0,0,0,0,0,0,SP
11051,1956,PhD,Living Together,77376.0,1,1,05/10/2014,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,0,CA
5545,1972,PhD,Married,78075.0,0,0,04/05/2014,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,SP
5010,1988,Bachelor,Single,25008.0,1,0,02/02/2014,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,SP
4368,1980,Bachelor,Married,47850.0,1,0,12/03/2013,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,0,SP
6945,1952,Bachelor,Single,84574.0,0,0,06/04/2013,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,0,SP
4743,1969,PhD,Married,56242.0,0,1,03/03/2013,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,US
3732,1955,Master,Married,52750.0,0,1,02/04/2013,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,CA
7124,1968,Bachelor,Divorced,36997.0,1,1,02/01/2013,72,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,0,CA
460,1972,PhD,Married,79930.0,0,0,08/08/2012,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,SA
9240,1971,PhD,Single,60504.0,0,1,02/07/2014,73,458,0,24,6,4,34,2,6,2,8,6,0,0,0,0,0,0,0,SP
176,1980,Master,Single,67506.0,0,1,01/02/2014,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,SP
4278,1983,PhD,Single,87188.0,0,0,06/03/2013,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,1,0,IND
6906,1953,Master,Widow,84953.0,0,0,06/03/2013,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,1,0,SP
1173,1947,Master,Living Together,77632.0,0,0,03/10/2013,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,1,0,SP
1928,1973,Bachelor,Married,31814.0,1,0,02/09/2013,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,SA
10299,1969,PhD,Single,48240.0,0,0,11/09/2012,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,1,0,SP
2853,1980,Bachelor,Single,51766.0,1,0,03/11/2014,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,CA
902,1980,Bachelor,Living Together,62994.0,1,0,03/04/2014,74,224,12,48,4,12,12,1,6,2,4,6,0,0,0,0,0,0,0,CA
1672,1974,PhD,Living Together,65640.0,0,1,03/01/2014,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,SA
1921,1967,PhD,Married,59062.0,2,1,10/03/2013,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,SP
7514,1956,Master,Living Together,54342.0,1,1,07/03/2013,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,AUS
9265,1953,Bachelor,Married,75027.0,0,1,01/09/2013,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,SA
1990,1974,PhD,Single,63159.0,0,0,11/05/2012,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,SP
3594,1973,Master,Married,54108.0,1,1,11/05/2012,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,CA
6528,1982,Master,Living Together,18492.0,1,0,06/05/2014,75,2,2,2,2,1,1,1,1,0,2,8,0,0,0,0,0,0,0,SP
10164,1958,Bachelor,Single,94472.0,0,1,04/03/2014,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,SP
9937,1979,Bachelor,Single,70337.0,0,0,01/02/2014,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,US
6969,1982,Bachelor,Living Together,50272.0,1,0,08/07/2013,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,AUS
9974,1974,Bachelor,Married,30631.0,1,0,07/12/2013,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,SA
1362,1972,Bachelor,Single,31907.0,0,0,03/04/2013,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,GER
6768,1962,Bachelor,Divorced,37859.0,1,2,01/12/2013,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,CA
6856,1979,Bachelor,Living Together,21645.0,1,0,09/03/2012,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,1,0,GER
4066,1978,Master,Divorced,21282.0,1,0,05/11/2014,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,SP
2948,1954,Master,Divorced,62637.0,0,1,03/01/2014,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,0,CA
7426,1971,Master,Married,54690.0,1,1,11/07/2013,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,SP
8360,1971,Master,Married,54690.0,1,1,11/07/2013,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,SP
4058,1955,PhD,Single,61284.0,0,0,10/12/2013,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,SP
10755,1976,Master,Married,23718.0,1,0,09/02/2013,76,6,3,14,15,7,36,3,3,1,2,7,0,0,0,0,0,0,0,AUS
3839,1958,High School,Single,15056.0,1,1,05/03/2013,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,SP
3483,1958,Bachelor,Married,48192.0,0,0,04/06/2013,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,1,0,CA
4303,1957,PhD,Living Together,6835.0,0,1,12/08/2012,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,CA
2258,1986,Bachelor,Married,32880.0,1,0,12/04/2012,76,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,0,SP
11121,1981,Bachelor,Married,19419.0,1,0,11/10/2012,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,IND
3559,1988,Master,Married,16248.0,1,0,05/10/2014,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,IND
5577,1983,Bachelor,Living Together,43776.0,1,0,05/03/2014,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,SP
641,1967,Bachelor,Single,52074.0,0,1,04/04/2014,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,IND
1834,1978,Master,Single,35544.0,1,0,03/08/2014,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0,SA
8789,1989,Master,Married,59060.0,1,0,01/11/2014,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,SP
10584,1976,Bachelor,Married,65665.0,0,1,12/02/2013,77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,0,SP
9426,1964,Master,Single,58308.0,0,1,01/12/2013,77,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,0,SP
10637,1964,Bachelor,Married,40800.0,1,2,01/01/2013,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,0,1,SP
7998,1958,Bachelor,Living Together,28087.0,1,1,12/11/2012,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,IND
11092,1961,Bachelor,Married,27116.0,1,1,03/02/2014,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,0,SA
538,1989,Bachelor,Single,46107.0,1,0,02/10/2014,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,SA
10022,1973,PhD,Single,54466.0,1,1,02/09/2014,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,SP
3503,1950,Bachelor,Divorced,82460.0,0,0,12/02/2013,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,0,SA
5538,1975,Bachelor,Divorced,83829.0,0,0,10/08/2013,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,1,0,SP
3910,1975,Bachelor,Divorced,83829.0,0,0,10/08/2013,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,1,0,SP
4227,1968,Master,Living Together,32889.0,1,1,09/06/2013,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,SP
6634,1979,Master,Divorced,33462.0,1,0,08/07/2013,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,0,SA
697,1969,Bachelor,Living Together,74918.0,0,0,03/12/2013,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,SP
2607,1953,Bachelor,Single,40464.0,0,1,01/11/2013,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,SP
6202,1960,Bachelor,Living Together,63381.0,0,1,10/05/2012,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,SP
3856,1960,Bachelor,Living Together,63381.0,0,1,10/05/2012,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,SP
